design_id,split,d1,d2,d3,d4,d5,w1,w2,pitch_mm,height_mm,thickness_mm,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,strain,normalized_strain,reaction_N,lower_reaction_N,potential_energy_Nmm,stress_pnorm_MPa,stress_q99_MPa,maximum_stress_MPa,lower_platen_surface_mm,upper_platen_surface_mm,raw_solver_success,solver_accepted,solver_gradient_norm,solver_normalized_projected_gradient,solver_iterations,solver_message,solver_optimizer_method,solver_primary_success,solver_fallback_used,solver_independent_kkt_confirmed,solver_subdivision_count,solver_diagnostics_json,protocol_fingerprint,design_ledger_fingerprint
D004,test,0.1,0.1,7.215915895667447,0.10840553444940591,7.168416411980394,0.5049118850449811,0.4874718475762521,7.133527072312738,3.9765204959224865,0.25,0.006806083459372876,0.006806083459372876,0.4911212582172802,0.007378171149205781,0.5049118850449811,0.4874718475762521,0.5574410043744702,0.06286903343170225,0.1,0.4,10.967784236993728,10.962998296922763,2.4647891671482314,27.664978520018114,33.007388612141725,33.016647171733474,-0.125,3.7038684463302376,True,True,0.004456558917971698,1.1884157114591194e-05,600.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.1,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":600,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":600,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.004456558917971698,""normalized_projected_gradient"":1.1884157114591194e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D004,test,0.1,0.1,7.215915895667447,0.10840553444940591,7.168416411980394,0.5049118850449811,0.4874718475762521,7.133527072312738,3.9765204959224865,0.25,0.006806083459372876,0.006806083459372876,0.4911212582172802,0.007378171149205781,0.5049118850449811,0.4874718475762521,0.5574410043744702,0.06286903343170225,0.15,0.6,13.757420670935016,13.75758006425585,4.9435996216187705,35.31551289865675,42.00377724343606,42.014005574358535,-0.125,3.505042421534113,True,True,0.005396545434165567,1.4390787824441512e-05,551.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.15,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":551,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":551,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.005396545434165567,""normalized_projected_gradient"":1.4390787824441512e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D004,test,0.1,0.1,7.215915895667447,0.10840553444940591,7.168416411980394,0.5049118850449811,0.4874718475762521,7.133527072312738,3.9765204959224865,0.25,0.006806083459372876,0.006806083459372876,0.4911212582172802,0.007378171149205781,0.5049118850449811,0.4874718475762521,0.5574410043744702,0.06286903343170225,0.2,0.8,15.483227733587533,15.48859628991861,7.863101155483384,40.273704781123364,47.76499336681003,47.773026190705394,-0.125,3.3062163967379887,True,True,0.004565859160654995,1.217562442841332e-05,612.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.2,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":612,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":612,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.004565859160654995,""normalized_projected_gradient"":1.217562442841332e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D005,train,9.595033675461204,0.1,5.161748307126464,0.10536390121077766,0.10400677143121953,0.06004009487483722,0.07929479086140812,7.685345312107824,3.053242645853345,0.23693767130102628,0.6368602452817069,0.006637394581641164,0.34260560245516636,0.006993417869969904,0.06004009487483722,0.07929479086140812,0.39728112685361516,0.07760197887410453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11846883565051314,3.1717114815038583,True,True,0.0,0.0,0.0,undeformed reference,reference,True,False,False,1,[],f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D005,train,9.595033675461204,0.1,5.161748307126464,0.10536390121077766,0.10400677143121953,0.06004009487483722,0.07929479086140812,7.685345312107824,3.053242645853345,0.23693767130102628,0.6368602452817069,0.006637394581641164,0.34260560245516636,0.006993417869969904,0.06004009487483722,0.07929479086140812,0.39728112685361516,0.07760197887410453,0.05,0.2,3.689104211362306,3.689746404126332,0.2893679582413703,11.178985369167238,14.098501293768024,14.103209536246572,-0.11846883565051314,3.019049349211191,True,True,0.004887718828418985,1.375247423110753e-05,884.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.05,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":884,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":884,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.004887718828418985,""normalized_projected_gradient"":1.375247423110753e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D005,train,9.595033675461204,0.1,5.161748307126464,0.10536390121077766,0.10400677143121953,0.06004009487483722,0.07929479086140812,7.685345312107824,3.053242645853345,0.23693767130102628,0.6368602452817069,0.006637394581641164,0.34260560245516636,0.006993417869969904,0.06004009487483722,0.07929479086140812,0.39728112685361516,0.07760197887410453,0.1,0.4,6.759687101726829,6.768097845462249,1.094806795686579,20.62863246782717,25.846085451537515,25.85389536361496,-0.11846883565051314,2.8663872169185236,True,True,0.004352935474124298,1.2247765274364635e-05,544.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.1,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":544,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":544,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.004352935474124298,""normalized_projected_gradient"":1.2247765274364635e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D005,train,9.595033675461204,0.1,5.161748307126464,0.10536390121077766,0.10400677143121953,0.06004009487483722,0.07929479086140812,7.685345312107824,3.053242645853345,0.23693767130102628,0.6368602452817069,0.006637394581641164,0.34260560245516636,0.006993417869969904,0.06004009487483722,0.07929479086140812,0.39728112685361516,0.07760197887410453,0.15,0.6,9.604944877849295,9.603397270239688,2.3380419276134847,27.76895449240156,33.8682573106065,33.90209817073545,-0.11846883565051314,2.7137250846258567,True,True,0.003620577756484167,1.0187145383294409e-05,604.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.15,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":604,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":604,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.003620577756484167,""normalized_projected_gradient"":1.0187145383294409e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D005,train,9.595033675461204,0.1,5.161748307126464,0.10536390121077766,0.10400677143121953,0.06004009487483722,0.07929479086140812,7.685345312107824,3.053242645853345,0.23693767130102628,0.6368602452817069,0.006637394581641164,0.34260560245516636,0.006993417869969904,0.06004009487483722,0.07929479086140812,0.39728112685361516,0.07760197887410453,0.2,0.8,12.117393882907802,12.110299869810621,4.004813498367921,33.35540176688036,39.28826456443327,39.30465984483662,-0.11846883565051314,2.5610629523331894,True,True,0.0045491552810501545,1.2799864921073162e-05,504.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.2,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":504,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":504,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.0045491552810501545,""normalized_projected_gradient"":1.2799864921073162e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D006,train,0.1889337221413702,3.338217991783808,10.0,0.10229026637536032,9.630520147563674,1.0,0.9942502836069178,7.9,4.0,0.16948897281703376,0.008122701193697884,0.14351777416631295,0.4299233139343991,0.0043976970303327345,1.0,0.9942502836069178,0.5063291139240506,0.04237224320425844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08474448640851688,4.084744486408517,True,True,0.0,0.0,0.0,undeformed reference,reference,True,False,False,1,[],f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D006,train,0.1889337221413702,3.338217991783808,10.0,0.10229026637536032,9.630520147563674,1.0,0.9942502836069178,7.9,4.0,0.16948897281703376,0.008122701193697884,0.14351777416631295,0.4299233139343991,0.0043976970303327345,1.0,0.9942502836069178,0.5063291139240506,0.04237224320425844,0.05,0.2,1.754192864008723,1.7584560481941696,0.18579642924902307,10.51000126169726,12.670680743668385,12.679843592938825,-0.08474448640851688,3.8847444864085166,True,True,0.003083347921721824,1.2128017811323339e-05,909.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.05,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":909,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":909,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.003083347921721824,""normalized_projected_gradient"":1.2128017811323339e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D006,train,0.1889337221413702,3.338217991783808,10.0,0.10229026637536032,9.630520147563674,1.0,0.9942502836069178,7.9,4.0,0.16948897281703376,0.008122701193697884,0.14351777416631295,0.4299233139343991,0.0043976970303327345,1.0,0.9942502836069178,0.5063291139240506,0.04237224320425844,0.1,0.4,3.0627027705277037,3.060411568521408,0.6756325692825742,19.106181663219935,22.964843613396294,22.9788947248016,-0.08474448640851688,3.684744486408517,True,True,0.003072278040526566,1.2084475622860109e-05,895.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.1,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":895,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":895,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.003072278040526566,""normalized_projected_gradient"":1.2084475622860109e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D006,train,0.1889337221413702,3.338217991783808,10.0,0.10229026637536032,9.630520147563674,1.0,0.9942502836069178,7.9,4.0,0.16948897281703376,0.008122701193697884,0.14351777416631295,0.4299233139343991,0.0043976970303327345,1.0,0.9942502836069178,0.5063291139240506,0.04237224320425844,0.15,0.6,4.0132423960974215,4.011245264191443,1.3884714946568417,25.820083402058806,30.927263855349608,30.95064982127486,-0.08474448640851688,3.4847444864085166,True,True,0.0034853312160034733,1.3709175915005585e-05,900.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.15,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":900,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":900,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.0034853312160034733,""normalized_projected_gradient"":1.3709175915005585e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D006,train,0.1889337221413702,3.338217991783808,10.0,0.10229026637536032,9.630520147563674,1.0,0.9942502836069178,7.9,4.0,0.16948897281703376,0.008122701193697884,0.14351777416631295,0.4299233139343991,0.0043976970303327345,1.0,0.9942502836069178,0.5063291139240506,0.04237224320425844,0.2,0.8,4.723199964289085,4.726758036366994,2.2653782531769866,30.997542832692325,36.999833382274765,37.01537975270385,-0.08474448640851688,3.284744486408517,True,True,0.00371385821534731,1.460806231666168e-05,923.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.2,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":923,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":923,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.00371385821534731,""normalized_projected_gradient"":1.460806231666168e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D007,train,0.1,5.215633883702463,9.821380452805055,9.774786655922787,8.982384443613258,0.027564131536560146,0.038956581982581,7.72516979938941,3.840950523910006,0.15,0.00295035855600349,0.1538799005376327,0.28976593850698823,0.28839125443410535,0.027564131536560146,0.038956581982581,0.4971994951118862,0.03905283316362617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.075,3.915950523910006,True,True,0.0,0.0,0.0,undeformed reference,reference,True,False,False,1,[],f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D007,train,0.1,5.215633883702463,9.821380452805055,9.774786655922787,8.982384443613258,0.027564131536560146,0.038956581982581,7.72516979938941,3.840950523910006,0.15,0.00295035855600349,0.1538799005376327,0.28976593850698823,0.28839125443410535,0.027564131536560146,0.038956581982581,0.4971994951118862,0.03905283316362617,0.05,0.2,1.2264510551784582,1.2278834269179337,0.12367019484990768,9.289848366760554,11.182878373176134,11.201794783099873,-0.075,3.723902997714506,True,True,0.003046607956935926,1.3540479808604116e-05,878.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.05,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":878,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":878,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.003046607956935926,""normalized_projected_gradient"":1.3540479808604116e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D007,train,0.1,5.215633883702463,9.821380452805055,9.774786655922787,8.982384443613258,0.027564131536560146,0.038956581982581,7.72516979938941,3.840950523910006,0.15,0.00295035855600349,0.1538799005376327,0.28976593850698823,0.28839125443410535,0.027564131536560146,0.038956581982581,0.4971994951118862,0.03905283316362617,0.1,0.4,2.1833428272730626,2.186484919423293,0.45539560289977893,17.16718258202868,20.59766465867842,20.628037155481177,-0.075,3.5318554715190054,True,True,0.0032740441493440686,1.4551307330418083e-05,739.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.1,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":739,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":739,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.0032740441493440686,""normalized_projected_gradient"":1.4551307330418083e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
